CDF=0.1, threshold=0.0045499
CDF=0.3, threshold=0.00674031
CDF=0.5, threshold=0.00763437
CDF=0.6, threshold=0.00846684
CDF=0.8, threshold=0.00963669
CDF=0.9, threshold=0.0110573
CDF=0.95, threshold=0.0201719
CDF=0.99, threshold=0.128098
CDF=0.999, threshold=0.919414
CDF=0.9999, threshold=1.56197
CDF=0.999999, threshold=1.56197
CDF=0.99999999, threshold=1.56197
CDF=1, threshold=99.6941
