CDF=0.1, threshold=0.000377887
CDF=0.3, threshold=0.000997009
CDF=0.5, threshold=0.00189377
CDF=0.6, threshold=0.00222032
CDF=0.8, threshold=0.00359679
CDF=0.9, threshold=0.00632396
CDF=0.95, threshold=0.0157033
CDF=0.99, threshold=0.10167
CDF=0.999, threshold=0.428904
CDF=0.9999, threshold=0.444852
CDF=0.999999, threshold=0.444852
CDF=0.99999999, threshold=0.444852
CDF=1, threshold=0.520526
