CDF=0.1, threshold=0.00612548
CDF=0.3, threshold=0.0119684
CDF=0.5, threshold=0.0145
CDF=0.6, threshold=0.0163039
CDF=0.8, threshold=0.0195122
CDF=0.9, threshold=0.0225885
CDF=0.95, threshold=0.0609549
CDF=0.99, threshold=0.899883
CDF=0.999, threshold=9.19832
CDF=0.9999, threshold=9.19832
CDF=0.999999, threshold=9.19832
CDF=0.99999999, threshold=9.19832
CDF=1, threshold=9.56779
