CDF=0.1, threshold=0.011838
CDF=0.3, threshold=0.0172989
CDF=0.5, threshold=0.0184368
CDF=0.6, threshold=0.0187209
CDF=0.8, threshold=0.0195427
CDF=0.9, threshold=0.0199501
CDF=0.95, threshold=0.0330291
CDF=0.99, threshold=0.362632
CDF=0.999, threshold=0.969051
CDF=0.9999, threshold=1.4416
CDF=0.999999, threshold=1.4416
CDF=0.99999999, threshold=1.4416
CDF=1, threshold=2.42443
