CDF=0.1, threshold=0.0154231
CDF=0.3, threshold=0.0170023
CDF=0.5, threshold=0.0177096
CDF=0.6, threshold=0.0179718
CDF=0.8, threshold=0.0188467
CDF=0.9, threshold=0.0194731
CDF=0.95, threshold=0.0207873
CDF=0.99, threshold=0.0247262
CDF=0.999, threshold=0.0302739
CDF=0.9999, threshold=0.0302739
CDF=0.999999, threshold=0.0302739
CDF=0.99999999, threshold=0.0302739
CDF=1, threshold=0.0363033
