CDF=0.1, threshold=0.0249315
CDF=0.3, threshold=0.0250242
CDF=0.5, threshold=0.0250536
CDF=0.6, threshold=0.0250618
CDF=0.8, threshold=0.0250698
CDF=0.9, threshold=0.025078
CDF=0.95, threshold=0.0250943
CDF=0.99, threshold=0.0251697
CDF=0.999, threshold=0.0252847
CDF=0.9999, threshold=0.0252847
CDF=0.999999, threshold=0.0252847
CDF=0.99999999, threshold=0.0252847
CDF=1, threshold=0.0255412
