CDF=0.1, threshold=0.0199082
CDF=0.3, threshold=0.0216902
CDF=0.5, threshold=0.0219685
CDF=0.6, threshold=0.0220458
CDF=0.8, threshold=0.0222489
CDF=0.9, threshold=0.0223589
CDF=0.95, threshold=0.0225778
CDF=0.99, threshold=0.121826
CDF=0.999, threshold=0.301575
CDF=0.9999, threshold=0.301575
CDF=0.999999, threshold=0.301575
CDF=0.99999999, threshold=0.301575
CDF=1, threshold=0.329733
