CDF=0.1, threshold=0.0219354
CDF=0.3, threshold=0.0228112
CDF=0.5, threshold=0.0230453
CDF=0.6, threshold=0.0231044
CDF=0.8, threshold=0.0233005
CDF=0.9, threshold=0.0235677
CDF=0.95, threshold=0.0239755
CDF=0.99, threshold=0.024776
CDF=0.999, threshold=0.0260243
CDF=0.9999, threshold=0.0260655
CDF=0.999999, threshold=0.0260655
CDF=0.99999999, threshold=0.0260655
CDF=1, threshold=0.0261689
