CDF=0.1, threshold=0.0245586
CDF=0.3, threshold=0.0249871
CDF=0.5, threshold=0.0250423
CDF=0.6, threshold=0.0250578
CDF=0.8, threshold=0.0250675
CDF=0.9, threshold=0.0250782
CDF=0.95, threshold=0.0250901
CDF=0.99, threshold=0.0251419
CDF=0.999, threshold=0.0253091
CDF=0.9999, threshold=0.0253127
CDF=0.999999, threshold=0.0253127
CDF=0.99999999, threshold=0.0253127
CDF=1, threshold=0.0255238
