CDF=0.1, threshold=0.0171515
CDF=0.3, threshold=0.0196004
CDF=0.5, threshold=0.0200784
CDF=0.6, threshold=0.020198
CDF=0.8, threshold=0.0203123
CDF=0.9, threshold=0.0203753
CDF=0.95, threshold=0.0207268
CDF=0.99, threshold=0.111552
CDF=0.999, threshold=0.587671
CDF=0.9999, threshold=1.49162
CDF=0.999999, threshold=1.49162
CDF=0.99999999, threshold=1.49162
CDF=1, threshold=2.97832
