CDF=0.1, threshold=0.0347525
CDF=0.3, threshold=0.0350091
CDF=0.5, threshold=0.0350839
CDF=0.6, threshold=0.0351032
CDF=0.8, threshold=0.0351726
CDF=0.9, threshold=0.0352458
CDF=0.95, threshold=0.0355637
CDF=0.99, threshold=0.0369962
CDF=0.999, threshold=0.0399512
CDF=0.9999, threshold=0.0399512
CDF=0.999999, threshold=0.0399512
CDF=0.99999999, threshold=0.0399512
CDF=1, threshold=0.135594
