CDF=0.1, threshold=0.0285147
CDF=0.3, threshold=0.0292623
CDF=0.5, threshold=0.0295523
CDF=0.6, threshold=0.029634
CDF=0.8, threshold=0.0300365
CDF=0.9, threshold=0.0304664
CDF=0.95, threshold=0.0317592
CDF=0.99, threshold=0.0369848
CDF=0.999, threshold=0.0419827
CDF=0.9999, threshold=0.0419977
CDF=0.999999, threshold=0.0419977
CDF=0.99999999, threshold=0.0419977
CDF=1, threshold=0.0438075
