CDF=0.1, threshold=0.0135379
CDF=0.3, threshold=0.013794
CDF=0.5, threshold=0.0138657
CDF=0.6, threshold=0.0138844
CDF=0.8, threshold=0.0139727
CDF=0.9, threshold=0.0140824
CDF=0.95, threshold=0.0143395
CDF=0.99, threshold=0.0156931
CDF=0.999, threshold=0.0179424
CDF=0.9999, threshold=0.022385
CDF=0.999999, threshold=0.022385
CDF=0.99999999, threshold=0.022385
CDF=1, threshold=0.0418059
