CDF=0.1, threshold=0.0245455
CDF=0.3, threshold=0.0249805
CDF=0.5, threshold=0.0250407
CDF=0.6, threshold=0.0250565
CDF=0.8, threshold=0.0250677
CDF=0.9, threshold=0.0250803
CDF=0.95, threshold=0.0250928
CDF=0.99, threshold=0.025175
CDF=0.999, threshold=0.0255084
CDF=0.9999, threshold=0.0261479
CDF=0.999999, threshold=0.0261479
CDF=0.99999999, threshold=0.0261479
CDF=1, threshold=0.0545348
