CDF=0.1, threshold=0.00320134
CDF=0.3, threshold=0.00404089
CDF=0.5, threshold=0.00432029
CDF=0.6, threshold=0.00442569
CDF=0.8, threshold=0.0047399
CDF=0.9, threshold=0.00514449
CDF=0.95, threshold=0.0055854
CDF=0.99, threshold=0.00657307
CDF=0.999, threshold=0.00809279
CDF=0.9999, threshold=0.00849463
CDF=0.999999, threshold=0.00849463
CDF=0.99999999, threshold=0.00849463
CDF=1, threshold=0.00857913
