CDF=0.1, threshold=0.00177303
CDF=0.3, threshold=0.00262123
CDF=0.5, threshold=0.00336629
CDF=0.6, threshold=0.00375375
CDF=0.8, threshold=0.00624277
CDF=0.9, threshold=0.0107692
CDF=0.95, threshold=0.0258139
CDF=0.99, threshold=0.0796177
CDF=0.999, threshold=0.263524
CDF=0.9999, threshold=0.265336
CDF=0.999999, threshold=0.265336
CDF=0.99999999, threshold=0.265336
CDF=1, threshold=0.290005
