CDF=0.1, threshold=0.00766241
CDF=0.3, threshold=0.0110377
CDF=0.5, threshold=0.0120319
CDF=0.6, threshold=0.0127522
CDF=0.8, threshold=0.0139323
CDF=0.9, threshold=0.015161
CDF=0.95, threshold=0.0167333
CDF=0.99, threshold=0.0514425
CDF=0.999, threshold=0.112953
CDF=0.9999, threshold=0.17132
CDF=0.999999, threshold=0.17132
CDF=0.99999999, threshold=0.17132
CDF=1, threshold=0.202759
