CDF=0.1, threshold=0.00672701
CDF=0.3, threshold=0.0114901
CDF=0.5, threshold=0.0131148
CDF=0.6, threshold=0.0142681
CDF=0.8, threshold=0.0160223
CDF=0.9, threshold=0.0180254
CDF=0.95, threshold=0.020993
CDF=0.99, threshold=0.220497
CDF=0.999, threshold=0.89257
CDF=0.9999, threshold=1.38947
CDF=0.999999, threshold=1.38947
CDF=0.99999999, threshold=1.38947
CDF=1, threshold=2.34165
