CDF=0.1, threshold=0.00950976
CDF=0.3, threshold=0.0126131
CDF=0.5, threshold=0.0136389
CDF=0.6, threshold=0.0144199
CDF=0.8, threshold=0.0155413
CDF=0.9, threshold=0.0169245
CDF=0.95, threshold=0.0189321
CDF=0.99, threshold=0.0373557
CDF=0.999, threshold=0.313617
CDF=0.9999, threshold=0.313617
CDF=0.999999, threshold=0.313617
CDF=0.99999999, threshold=0.313617
CDF=1, threshold=0.356183
