CDF=0.1, threshold=0.0209858
CDF=0.3, threshold=0.0222413
CDF=0.5, threshold=0.022637
CDF=0.6, threshold=0.022771
CDF=0.8, threshold=0.023326
CDF=0.9, threshold=0.0238819
CDF=0.95, threshold=0.0246081
CDF=0.99, threshold=0.0260284
CDF=0.999, threshold=0.0281419
CDF=0.9999, threshold=0.0311176
CDF=0.999999, threshold=0.0311176
CDF=0.99999999, threshold=0.0311176
CDF=1, threshold=0.0318613
