CDF=0.1, threshold=0.00212525
CDF=0.3, threshold=0.00255502
CDF=0.5, threshold=0.0027358
CDF=0.6, threshold=0.00282359
CDF=0.8, threshold=0.00314939
CDF=0.9, threshold=0.00350659
CDF=0.95, threshold=0.00425773
CDF=0.99, threshold=0.0067635
CDF=0.999, threshold=0.00927372
CDF=0.9999, threshold=0.0103721
CDF=0.999999, threshold=0.0103721
CDF=0.99999999, threshold=0.0103721
CDF=1, threshold=0.0113982
