CDF=0.1, threshold=0.0171506
CDF=0.3, threshold=0.0176411
CDF=0.5, threshold=0.0177406
CDF=0.6, threshold=0.0177609
CDF=0.8, threshold=0.0177964
CDF=0.9, threshold=0.0178329
CDF=0.95, threshold=0.0178684
CDF=0.99, threshold=0.0180043
CDF=0.999, threshold=0.0182443
CDF=0.9999, threshold=0.0185927
CDF=0.999999, threshold=0.0185927
CDF=0.99999999, threshold=0.0185927
CDF=1, threshold=0.019298
