CDF=0.1, threshold=0.00543032
CDF=0.3, threshold=0.00823673
CDF=0.5, threshold=0.00894381
CDF=0.6, threshold=0.00921251
CDF=0.8, threshold=0.00974961
CDF=0.9, threshold=0.0102815
CDF=0.95, threshold=0.0400449
CDF=0.99, threshold=0.502019
CDF=0.999, threshold=2.00324
CDF=0.9999, threshold=2.41261
CDF=0.999999, threshold=2.41261
CDF=0.99999999, threshold=2.41261
CDF=1, threshold=2.51408
