CDF=0.1, threshold=0.00564218
CDF=0.3, threshold=0.00933293
CDF=0.5, threshold=0.0107876
CDF=0.6, threshold=0.0117863
CDF=0.8, threshold=0.0137105
CDF=0.9, threshold=0.0158976
CDF=0.95, threshold=0.0206212
CDF=0.99, threshold=0.193364
CDF=0.999, threshold=2.74268
CDF=0.9999, threshold=4.10163
CDF=0.999999, threshold=4.10163
CDF=0.99999999, threshold=4.10163
CDF=1, threshold=14.7994
