CDF=0.1, threshold=0.0307517
CDF=0.3, threshold=0.03095
CDF=0.5, threshold=0.0310255
CDF=0.6, threshold=0.0310452
CDF=0.8, threshold=0.0311172
CDF=0.9, threshold=0.0311957
CDF=0.95, threshold=0.0313912
CDF=0.99, threshold=0.0327356
CDF=0.999, threshold=0.0449855
CDF=0.9999, threshold=0.0738813
CDF=0.999999, threshold=0.0738813
CDF=0.99999999, threshold=0.0738813
CDF=1, threshold=0.0865876
