CDF=0.1, threshold=0.0236377
CDF=0.3, threshold=0.0239212
CDF=0.5, threshold=0.0240318
CDF=0.6, threshold=0.0240664
CDF=0.8, threshold=0.0242135
CDF=0.9, threshold=0.024376
CDF=0.95, threshold=0.0246562
CDF=0.99, threshold=0.0262105
CDF=0.999, threshold=0.0272291
CDF=0.9999, threshold=0.0336574
CDF=0.999999, threshold=0.0336574
CDF=0.99999999, threshold=0.0336574
CDF=1, threshold=0.0339267
