CDF=0.1, threshold=0.0143399
CDF=0.3, threshold=0.0183152
CDF=0.5, threshold=0.0195095
CDF=0.6, threshold=0.0202355
CDF=0.8, threshold=0.021414
CDF=0.9, threshold=0.022686
CDF=0.95, threshold=0.0244801
CDF=0.99, threshold=0.0392166
CDF=0.999, threshold=0.0999185
CDF=0.9999, threshold=0.192408
CDF=0.999999, threshold=0.192408
CDF=0.99999999, threshold=0.192408
CDF=1, threshold=0.427423
