CDF=0.1, threshold=0.00617572
CDF=0.3, threshold=0.00765431
CDF=0.5, threshold=0.00817446
CDF=0.6, threshold=0.00854811
CDF=0.8, threshold=0.00911028
CDF=0.9, threshold=0.00998458
CDF=0.95, threshold=0.0128016
CDF=0.99, threshold=0.0868544
CDF=0.999, threshold=0.613637
CDF=0.9999, threshold=0.632869
CDF=0.999999, threshold=0.632869
CDF=0.99999999, threshold=0.632869
CDF=1, threshold=1.12628
