CDF=0.1, threshold=0.000142416
CDF=0.3, threshold=0.000315101
CDF=0.5, threshold=0.000393632
CDF=0.6, threshold=0.000417191
CDF=0.8, threshold=0.000428114
CDF=0.9, threshold=0.00043569
CDF=0.95, threshold=0.000960697
CDF=0.99, threshold=0.00363497
CDF=0.999, threshold=0.00920805
CDF=0.9999, threshold=0.012684
CDF=0.999999, threshold=0.012684
CDF=0.99999999, threshold=0.012684
CDF=1, threshold=0.023261
