CDF=0.1, threshold=0.0192601
CDF=0.3, threshold=0.0196799
CDF=0.5, threshold=0.0198483
CDF=0.6, threshold=0.0198882
CDF=0.8, threshold=0.0200757
CDF=0.9, threshold=0.0202937
CDF=0.95, threshold=0.0209126
CDF=0.99, threshold=0.023245
CDF=0.999, threshold=0.0262658
CDF=0.9999, threshold=0.0308497
CDF=0.999999, threshold=0.0308497
CDF=0.99999999, threshold=0.0308497
CDF=1, threshold=0.0387597
