CDF=0.1, threshold=0.0226506
CDF=0.3, threshold=0.0229243
CDF=0.5, threshold=0.0230349
CDF=0.6, threshold=0.0230578
CDF=0.8, threshold=0.0231742
CDF=0.9, threshold=0.0233
CDF=0.95, threshold=0.023504
CDF=0.99, threshold=0.0247639
CDF=0.999, threshold=0.0283993
CDF=0.9999, threshold=0.0284666
CDF=0.999999, threshold=0.0284666
CDF=0.99999999, threshold=0.0284666
CDF=1, threshold=0.0339989
