CDF=0.1, threshold=0.0288658
CDF=0.3, threshold=0.0292603
CDF=0.5, threshold=0.0293956
CDF=0.6, threshold=0.0294354
CDF=0.8, threshold=0.029651
CDF=0.9, threshold=0.0298819
CDF=0.95, threshold=0.030725
CDF=0.99, threshold=0.0360663
CDF=0.999, threshold=0.379261
CDF=0.9999, threshold=0.383718
CDF=0.999999, threshold=0.383718
CDF=0.99999999, threshold=0.383718
CDF=1, threshold=0.403106
