CDF=0.1, threshold=0.0230077
CDF=0.3, threshold=0.0233038
CDF=0.5, threshold=0.0233834
CDF=0.6, threshold=0.0234078
CDF=0.8, threshold=0.0235024
CDF=0.9, threshold=0.0236096
CDF=0.95, threshold=0.0237409
CDF=0.99, threshold=0.0242074
CDF=0.999, threshold=0.025042
CDF=0.9999, threshold=0.025042
CDF=0.999999, threshold=0.025042
CDF=0.99999999, threshold=0.025042
CDF=1, threshold=0.0281487
