CDF=0.1, threshold=0.0197932
CDF=0.3, threshold=0.0200044
CDF=0.5, threshold=0.0200901
CDF=0.6, threshold=0.0201129
CDF=0.8, threshold=0.0202246
CDF=0.9, threshold=0.020355
CDF=0.95, threshold=0.0205675
CDF=0.99, threshold=0.0221222
CDF=0.999, threshold=0.0238692
CDF=0.9999, threshold=0.0240136
CDF=0.999999, threshold=0.0240136
CDF=0.99999999, threshold=0.0240136
CDF=1, threshold=0.0240473
