CDF=0.1, threshold=0.0161964
CDF=0.3, threshold=0.0171594
CDF=0.5, threshold=0.017497
CDF=0.6, threshold=0.017596
CDF=0.8, threshold=0.0180527
CDF=0.9, threshold=0.0184528
CDF=0.95, threshold=0.0189681
CDF=0.99, threshold=0.0230245
CDF=0.999, threshold=0.0301467
CDF=0.9999, threshold=0.0314356
CDF=0.999999, threshold=0.0314356
CDF=0.99999999, threshold=0.0314356
CDF=1, threshold=0.0393179
