CDF=0.1, threshold=0.0276073
CDF=0.3, threshold=0.0279136
CDF=0.5, threshold=0.0280018
CDF=0.6, threshold=0.0280283
CDF=0.8, threshold=0.0280998
CDF=0.9, threshold=0.0281939
CDF=0.95, threshold=0.0283449
CDF=0.99, threshold=0.0301103
CDF=0.999, threshold=0.0329488
CDF=0.9999, threshold=0.0336813
CDF=0.999999, threshold=0.0336813
CDF=0.99999999, threshold=0.0336813
CDF=1, threshold=0.0613958
