CDF=0.1, threshold=0.00885578
CDF=0.3, threshold=0.0112882
CDF=0.5, threshold=0.0117404
CDF=0.6, threshold=0.012011
CDF=0.8, threshold=0.0124287
CDF=0.9, threshold=0.0128381
CDF=0.95, threshold=0.0134035
CDF=0.99, threshold=0.032315
CDF=0.999, threshold=0.0868582
CDF=0.9999, threshold=0.10319
CDF=0.999999, threshold=0.10319
CDF=0.99999999, threshold=0.10319
CDF=1, threshold=0.171568
