CDF=0.1, threshold=0.0126224
CDF=0.3, threshold=0.0134477
CDF=0.5, threshold=0.0138154
CDF=0.6, threshold=0.0139187
CDF=0.8, threshold=0.0143676
CDF=0.9, threshold=0.0148078
CDF=0.95, threshold=0.0157939
CDF=0.99, threshold=0.0180881
CDF=0.999, threshold=0.0261136
CDF=0.9999, threshold=0.0261136
CDF=0.999999, threshold=0.0261136
CDF=0.99999999, threshold=0.0261136
CDF=1, threshold=0.0736023
