CDF=0.1, threshold=0.0295315
CDF=0.3, threshold=0.02967
CDF=0.5, threshold=0.0297325
CDF=0.6, threshold=0.0297472
CDF=0.8, threshold=0.0298283
CDF=0.9, threshold=0.0298923
CDF=0.95, threshold=0.0301945
CDF=0.99, threshold=0.0311855
CDF=0.999, threshold=0.0316858
CDF=0.9999, threshold=0.0316858
CDF=0.999999, threshold=0.0316858
CDF=0.99999999, threshold=0.0316858
CDF=1, threshold=0.0318284
