CDF=0.1, threshold=0.0129552
CDF=0.3, threshold=0.0165247
CDF=0.5, threshold=0.0175936
CDF=0.6, threshold=0.0182499
CDF=0.8, threshold=0.0190669
CDF=0.9, threshold=0.0200073
CDF=0.95, threshold=0.0215689
CDF=0.99, threshold=0.0893316
CDF=0.999, threshold=0.228298
CDF=0.9999, threshold=0.26839
CDF=0.999999, threshold=0.26839
CDF=0.99999999, threshold=0.26839
CDF=1, threshold=0.389868
