CDF=0.1, threshold=0.0201047
CDF=0.3, threshold=0.0203599
CDF=0.5, threshold=0.0204604
CDF=0.6, threshold=0.0204855
CDF=0.8, threshold=0.0205993
CDF=0.9, threshold=0.0207496
CDF=0.95, threshold=0.020943
CDF=0.99, threshold=0.022978
CDF=0.999, threshold=0.0234702
CDF=0.9999, threshold=0.0234702
CDF=0.999999, threshold=0.0234702
CDF=0.99999999, threshold=0.0234702
CDF=1, threshold=0.0378099
