CDF=0.1, threshold=0.0217401
CDF=0.3, threshold=0.0228649
CDF=0.5, threshold=0.0231851
CDF=0.6, threshold=0.0232785
CDF=0.8, threshold=0.0235707
CDF=0.9, threshold=0.0239863
CDF=0.95, threshold=0.0244469
CDF=0.99, threshold=0.0257108
CDF=0.999, threshold=0.0275795
CDF=0.9999, threshold=0.0281789
CDF=0.999999, threshold=0.0281789
CDF=0.99999999, threshold=0.0281789
CDF=1, threshold=0.03221
