CDF=0.1, threshold=0.000278296
CDF=0.3, threshold=0.000588137
CDF=0.5, threshold=0.000747823
CDF=0.6, threshold=0.000811884
CDF=0.8, threshold=0.00108009
CDF=0.9, threshold=0.00137822
CDF=0.95, threshold=0.00178964
CDF=0.99, threshold=0.00287625
CDF=0.999, threshold=0.00389749
CDF=0.9999, threshold=0.00389749
CDF=0.999999, threshold=0.00389749
CDF=0.99999999, threshold=0.00389749
CDF=1, threshold=0.00436859
