CDF=0.1, threshold=0.000137242
CDF=0.3, threshold=0.000249108
CDF=0.5, threshold=0.000299773
CDF=0.6, threshold=0.000308483
CDF=0.8, threshold=0.000327734
CDF=0.9, threshold=0.00043436
CDF=0.95, threshold=0.000972989
CDF=0.99, threshold=0.00379757
CDF=0.999, threshold=0.014991
CDF=0.9999, threshold=0.014991
CDF=0.999999, threshold=0.014991
CDF=0.99999999, threshold=0.014991
CDF=1, threshold=0.0166869
