CDF=0.1, threshold=0.00304259
CDF=0.3, threshold=0.00377363
CDF=0.5, threshold=0.00400697
CDF=0.6, threshold=0.00407287
CDF=0.8, threshold=0.00429248
CDF=0.9, threshold=0.0045484
CDF=0.95, threshold=0.00490153
CDF=0.99, threshold=0.00595158
CDF=0.999, threshold=0.02074
CDF=0.9999, threshold=0.02074
CDF=0.999999, threshold=0.02074
CDF=0.99999999, threshold=0.02074
CDF=1, threshold=0.0256051
