CDF=0.1, threshold=0.0207364
CDF=0.3, threshold=0.0213946
CDF=0.5, threshold=0.0215619
CDF=0.6, threshold=0.0215973
CDF=0.8, threshold=0.0217331
CDF=0.9, threshold=0.0218774
CDF=0.95, threshold=0.0220673
CDF=0.99, threshold=0.0225599
CDF=0.999, threshold=0.0231473
CDF=0.9999, threshold=0.0232839
CDF=0.999999, threshold=0.0232839
CDF=0.99999999, threshold=0.0232839
CDF=1, threshold=0.0235264
