CDF=0.1, threshold=0.0199932
CDF=0.3, threshold=0.0206463
CDF=0.5, threshold=0.0209013
CDF=0.6, threshold=0.0209844
CDF=0.8, threshold=0.0211919
CDF=0.9, threshold=0.021416
CDF=0.95, threshold=0.0216926
CDF=0.99, threshold=0.0225456
CDF=0.999, threshold=0.0232538
CDF=0.9999, threshold=0.0236587
CDF=0.999999, threshold=0.0236587
CDF=0.99999999, threshold=0.0236587
CDF=1, threshold=0.0245277
