CDF=0.1, threshold=0.0035203
CDF=0.3, threshold=0.00421548
CDF=0.5, threshold=0.00436245
CDF=0.6, threshold=0.004396
CDF=0.8, threshold=0.00452715
CDF=0.9, threshold=0.00468326
CDF=0.95, threshold=0.00485242
CDF=0.99, threshold=0.0053527
CDF=0.999, threshold=0.00578063
CDF=0.9999, threshold=0.00578063
CDF=0.999999, threshold=0.00578063
CDF=0.99999999, threshold=0.00578063
CDF=1, threshold=0.00597312
