CDF=0.1, threshold=0.016284
CDF=0.3, threshold=0.0166165
CDF=0.5, threshold=0.016748
CDF=0.6, threshold=0.016792
CDF=0.8, threshold=0.0169627
CDF=0.9, threshold=0.0171668
CDF=0.95, threshold=0.0174082
CDF=0.99, threshold=0.0179988
CDF=0.999, threshold=0.0185571
CDF=0.9999, threshold=0.0185571
CDF=0.999999, threshold=0.0185571
CDF=0.99999999, threshold=0.0185571
CDF=1, threshold=0.0186365
