CDF=0.1, threshold=0.000480646
CDF=0.3, threshold=0.00130238
CDF=0.5, threshold=0.00200405
CDF=0.6, threshold=0.00244645
CDF=0.8, threshold=0.00355907
CDF=0.9, threshold=0.0106154
CDF=0.95, threshold=0.0374487
CDF=0.99, threshold=0.394899
CDF=0.999, threshold=1.27763
CDF=0.9999, threshold=1.32577
CDF=0.999999, threshold=1.32577
CDF=0.99999999, threshold=1.32577
CDF=1, threshold=1.82175
