CDF=0.1, threshold=0.0249384
CDF=0.3, threshold=0.0254659
CDF=0.5, threshold=0.0255339
CDF=0.6, threshold=0.0255462
CDF=0.8, threshold=0.025559
CDF=0.9, threshold=0.0255684
CDF=0.95, threshold=0.0255816
CDF=0.99, threshold=0.0256784
CDF=0.999, threshold=0.0260977
CDF=0.9999, threshold=0.0261024
CDF=0.999999, threshold=0.0261024
CDF=0.99999999, threshold=0.0261024
CDF=1, threshold=0.0262354
