CDF=0.1, threshold=0.00795164
CDF=0.3, threshold=0.00973989
CDF=0.5, threshold=0.0103647
CDF=0.6, threshold=0.010725
CDF=0.8, threshold=0.0114577
CDF=0.9, threshold=0.0124594
CDF=0.95, threshold=0.0150515
CDF=0.99, threshold=0.103694
CDF=0.999, threshold=0.342548
CDF=0.9999, threshold=1.21769
CDF=0.999999, threshold=1.21769
CDF=0.99999999, threshold=1.21769
CDF=1, threshold=1.31557
