CDF=0.1, threshold=0.00937757
CDF=0.3, threshold=0.011367
CDF=0.5, threshold=0.0119322
CDF=0.6, threshold=0.0122427
CDF=0.8, threshold=0.0128582
CDF=0.9, threshold=0.0134373
CDF=0.95, threshold=0.0150645
CDF=0.99, threshold=0.190611
CDF=0.999, threshold=1.42523
CDF=0.9999, threshold=2.97443
CDF=0.999999, threshold=2.97443
CDF=0.99999999, threshold=2.97443
CDF=1, threshold=3.65571
