CDF=0.1, threshold=0.0226066
CDF=0.3, threshold=0.0227715
CDF=0.5, threshold=0.0227973
CDF=0.6, threshold=0.0228017
CDF=0.8, threshold=0.0228225
CDF=0.9, threshold=0.0228502
CDF=0.95, threshold=0.0229552
CDF=0.99, threshold=0.0242682
CDF=0.999, threshold=0.0283285
CDF=0.9999, threshold=0.0337806
CDF=0.999999, threshold=0.0337806
CDF=0.99999999, threshold=0.0337806
CDF=1, threshold=0.0919812
