CDF=0.1, threshold=0.0213449
CDF=0.3, threshold=0.0215551
CDF=0.5, threshold=0.0216222
CDF=0.6, threshold=0.0216412
CDF=0.8, threshold=0.0217337
CDF=0.9, threshold=0.0218248
CDF=0.95, threshold=0.0219947
CDF=0.99, threshold=0.023522
CDF=0.999, threshold=0.0263118
CDF=0.9999, threshold=0.0263173
CDF=0.999999, threshold=0.0263173
CDF=0.99999999, threshold=0.0263173
CDF=1, threshold=0.0341702
