CDF=0.1, threshold=0.0133899
CDF=0.3, threshold=0.0166337
CDF=0.5, threshold=0.017619
CDF=0.6, threshold=0.0180556
CDF=0.8, threshold=0.0195557
CDF=0.9, threshold=0.0212516
CDF=0.95, threshold=0.023638
CDF=0.99, threshold=0.0310269
CDF=0.999, threshold=0.0374433
CDF=0.9999, threshold=0.0399063
CDF=0.999999, threshold=0.0399063
CDF=0.99999999, threshold=0.0399063
CDF=1, threshold=0.0581119
