CDF=0.1, threshold=0.0245269
CDF=0.3, threshold=0.0249629
CDF=0.5, threshold=0.0250282
CDF=0.6, threshold=0.0250422
CDF=0.8, threshold=0.0250526
CDF=0.9, threshold=0.0250608
CDF=0.95, threshold=0.0250742
CDF=0.99, threshold=0.0251602
CDF=0.999, threshold=0.0253136
CDF=0.9999, threshold=0.0255022
CDF=0.999999, threshold=0.0255022
CDF=0.99999999, threshold=0.0255022
CDF=1, threshold=0.0256236
