CDF=0.1, threshold=0.0173555
CDF=0.3, threshold=0.0207672
CDF=0.5, threshold=0.0216069
CDF=0.6, threshold=0.0218358
CDF=0.8, threshold=0.0223102
CDF=0.9, threshold=0.0226352
CDF=0.95, threshold=0.0231101
CDF=0.99, threshold=0.264289
CDF=0.999, threshold=0.708412
CDF=0.9999, threshold=0.708412
CDF=0.999999, threshold=0.708412
CDF=0.99999999, threshold=0.708412
CDF=1, threshold=0.811818
