CDF=0.1, threshold=0.00468968
CDF=0.3, threshold=0.00705417
CDF=0.5, threshold=0.0076084
CDF=0.6, threshold=0.00773807
CDF=0.8, threshold=0.00807278
CDF=0.9, threshold=0.00825011
CDF=0.95, threshold=0.0101241
CDF=0.99, threshold=0.216294
CDF=0.999, threshold=1.49964
CDF=0.9999, threshold=1.49964
CDF=0.999999, threshold=1.49964
CDF=0.99999999, threshold=1.49964
CDF=1, threshold=1.69693
