CDF=0.1, threshold=0.0286442
CDF=0.3, threshold=0.0289453
CDF=0.5, threshold=0.029055
CDF=0.6, threshold=0.0290867
CDF=0.8, threshold=0.0292122
CDF=0.9, threshold=0.0293455
CDF=0.95, threshold=0.0296486
CDF=0.99, threshold=0.031266
CDF=0.999, threshold=0.0392353
CDF=0.9999, threshold=0.0416331
CDF=0.999999, threshold=0.0416331
CDF=0.99999999, threshold=0.0416331
CDF=1, threshold=0.0569609
